,stimulus_id,EIG,Look_away,surprisal,kl,prob
0,0,4.593199670245202,False,,,
1,0,1.3588394277487685,False,,,
2,0,0.5456400511456038,False,,,
3,0,0.28972673400956966,False,,,
4,0,0.19106950089590846,False,,,
5,0,0.14398690446596926,False,,,
6,0,0.11606413852981629,False,,,
7,0,0.09667956334716526,False,,,
8,0,0.08213542184063716,False,,,
9,0,0.07088118236966118,False,,,
10,0,0.06210836571448849,False,,,
11,0,0.055235307064677205,False,,,
12,0,0.04980072456605981,False,,,
13,0,0.04545526617087531,False,,,
14,0,0.04190505519330896,False,,,
15,0,0.03894389779657727,False,,,
16,0,0.03640570092960206,False,,,
17,0,0.03417946406272084,False,,,
18,0,0.03218340617422035,False,,,
19,0,0.030356629835698132,False,,,
20,0,0.028665656524326837,False,,,
21,0,0.027078371487037463,False,,,
22,0,0.02557596676056706,False,,,
23,0,0.02415088693962171,False,,,
24,0,0.022794129576830854,False,,,
25,0,0.021498175644928934,False,,,
26,0,0.02026012163969025,False,,,
27,0,0.019076294286065047,False,,,
28,0,0.017947177418345662,False,,,
29,0,0.016869043300815092,False,,,
30,0,0.01584549912937909,False,,,
31,0,0.01487047241868987,False,,,
32,0,0.013945450838921345,False,,,
33,0,0.013068535322541645,False,,,
34,0,0.012237360219167081,False,,,
35,0,0.011450375107439863,False,,,
36,0,0.010708675193014196,False,,,
37,0,0.01000747381545869,False,,,
38,0,0.009347888330723534,False,,,
39,0,0.008726556402925746,False,,,
40,0,0.008143320989550444,False,,,
41,0,0.007594944490807302,False,,,
42,0,0.007079786407346682,False,,,
43,0,0.006597687870458777,False,,,
44,0,0.006145979241893261,False,,,
45,0,0.005722534420113337,False,,,
46,0,0.00532614575899096,False,,,
47,0,0.004955773882678331,False,,,
48,0,0.004610213279810984,False,,,
49,0,0.004287445050887857,False,,,
50,0,0.003986231623099008,False,,,
51,0,0.0037054873881465964,False,,,
52,0,0.0034436699708770926,False,,,
53,0,0.0031998082938424714,False,,,
54,0,0.002972799902830993,False,,,
55,0,0.0027612777249356743,False,,,
56,0,0.0025645588114536176,False,,,
57,0,0.002381100238918496,False,,,
58,0,0.0022109099451105493,False,,,
59,0,0.0020524306622499012,False,,,
60,0,0.0019052774751546079,False,,,
61,0,0.0017681605215791934,False,,,
62,0,0.001640985257154463,False,,,
63,0,0.001522813579504084,False,,,
64,0,0.001413042235859942,False,,,
65,0,0.0013109110298595188,False,,,
66,0,0.001216144413377918,False,,,
67,0,0.0011282472406542818,False,,,
68,0,0.001046627907829872,False,,,
69,0,0.000970875825073383,False,,,
70,0,0.0009005409205728983,False,,,
71,0,0.0008351467376484835,False,,,
72,0,0.000774523391049713,False,,,
73,0,0.0007182707889120622,False,,,
74,0,0.0006660671477626387,False,,,
75,0,0.0006176277102238961,False,,,
76,0,0.0005726853558980061,False,,,
77,0,0.0005309519171400152,False,,,
78,0,0.0004923037721037705,False,,,
79,0,0.00045639213761567555,False,,,
80,0,0.00042312008350628774,False,,,
81,0,0.0003923072370923516,False,,,
82,0,0.000363673655577095,False,,,
83,0,0.00033713839685823124,False,,,
84,0,0.00031253550430967574,False,,,
85,0,0.0002897142171324556,False,,,
86,0,0.0002685891346335129,False,,,
87,0,0.0002489838568580548,False,,,
88,0,0.0002307859418638448,False,,,
89,0,0.00021393028665164603,False,,,
90,0,0.0001983212887626561,False,,,
91,0,0.00018382835767879834,False,,,
92,0,0.00017040113463170673,False,,,
93,0,0.00015795098504818263,False,,,
94,0,0.0001464157842325635,False,,,
95,0,0.0001357173193608862,False,,,
96,0,0.00012579861804065548,False,,,
97,0,0.00011661075295807845,False,,,
98,0,0.00010808413049478063,False,,,
99,0,0.00010018155260234178,False,,,
100,0,9.286109176228808e-05,False,,,
101,0,8.608533451377982e-05,False,,,
102,0,7.979334183119841e-05,True,,,
103,1,0.01975683617057301,False,,,
104,1,0.005476409696240655,False,,,
105,1,0.0025190794633816425,False,,,
106,1,0.0013780454070378627,False,,,
107,1,0.0008177496439500965,False,,,
108,1,0.0005057124223534907,False,,,
109,1,0.00032063348473557407,False,,,
110,1,0.00020772425404857794,False,,,
111,1,0.00013817258059200003,False,,,
112,1,9.520546154305335e-05,False,,,
113,1,6.858060002184487e-05,False,,,
114,1,5.193867967085122e-05,False,,,
115,1,4.1366637051785825e-05,False,,,
116,1,3.445299598255614e-05,True,,,
117,2,0.011110375219213145,False,,,
118,2,0.003270679544034492,False,,,
119,2,0.0015971058816084097,False,,,
120,2,0.000912416227304603,False,,,
121,2,0.0005546414932845176,True,,,
122,3,0.006295777027120974,False,,,
123,3,0.002066175017215516,False,,,
124,3,0.0011014157148335321,False,,,
125,3,0.0006656850956911734,False,,,
126,3,0.0004180501627044703,False,,,
127,3,0.0002650025616674444,False,,,
128,3,0.00016802272876324548,False,,,
129,3,0.00010657040542458323,False,,,
130,3,6.795349863870568e-05,False,,,
131,3,4.3918267227171417e-05,False,,,
132,3,2.906686326225688e-05,False,,,
133,3,1.992058441809978e-05,True,,,
134,4,0.0034076971433437556,False,,,
135,4,0.0013256036854073466,False,,,
136,4,0.000785344863482926,False,,,
137,4,0.0005027476093513265,False,,,
138,4,0.0003251163584695691,False,,,
139,4,0.00020871983565753894,False,,,
140,4,0.00013256190225872992,False,,,
141,4,8.346962956378933e-05,False,,,
142,4,5.235376497200218e-05,False,,,
143,4,3.291377935716008e-05,False,,,
144,4,2.090781037725096e-05,True,,,
145,5,0.0021096450832854413,False,,,
146,5,0.0009470571475046905,False,,,
147,5,0.0005847455576273205,False,,,
148,5,0.00038045384478318015,False,,,
149,5,0.0002453675007469584,False,,,
150,5,0.00015499035097460136,False,,,
151,5,9.601138428676708e-05,False,,,
152,5,5.8609657967363035e-05,True,,,
153,,,,,,
154,,,,,,
155,,,,,,
156,,,,,,
157,,,,,,
158,,,,,,
159,,,,,,
160,,,,,,
161,,,,,,
162,,,,,,
163,,,,,,
164,,,,,,
165,,,,,,
166,,,,,,
167,,,,,,
168,,,,,,
169,,,,,,
170,,,,,,
171,,,,,,
172,,,,,,
173,,,,,,
174,,,,,,
175,,,,,,
176,,,,,,
177,,,,,,
178,,,,,,
179,,,,,,
180,,,,,,
181,,,,,,
182,,,,,,
183,,,,,,
184,,,,,,
185,,,,,,
186,,,,,,
187,,,,,,
188,,,,,,
189,,,,,,
190,,,,,,
191,,,,,,
192,,,,,,
193,,,,,,
194,,,,,,
195,,,,,,
196,,,,,,
197,,,,,,
198,,,,,,
199,,,,,,
200,,,,,,
201,,,,,,
202,,,,,,
203,,,,,,
204,,,,,,
205,,,,,,
206,,,,,,
207,,,,,,
208,,,,,,
209,,,,,,
210,,,,,,
211,,,,,,
212,,,,,,
213,,,,,,
214,,,,,,
215,,,,,,
216,,,,,,
217,,,,,,
218,,,,,,
219,,,,,,
220,,,,,,
221,,,,,,
222,,,,,,
223,,,,,,
224,,,,,,
225,,,,,,
226,,,,,,
227,,,,,,
228,,,,,,
229,,,,,,
230,,,,,,
231,,,,,,
232,,,,,,
233,,,,,,
234,,,,,,
235,,,,,,
236,,,,,,
237,,,,,,
238,,,,,,
239,,,,,,
240,,,,,,
241,,,,,,
242,,,,,,
243,,,,,,
244,,,,,,
245,,,,,,
246,,,,,,
247,,,,,,
248,,,,,,
249,,,,,,
250,,,,,,
251,,,,,,
252,,,,,,
253,,,,,,
254,,,,,,
255,,,,,,
256,,,,,,
257,,,,,,
258,,,,,,
259,,,,,,
260,,,,,,
261,,,,,,
262,,,,,,
263,,,,,,
264,,,,,,
265,,,,,,
266,,,,,,
267,,,,,,
268,,,,,,
269,,,,,,
270,,,,,,
271,,,,,,
272,,,,,,
273,,,,,,
274,,,,,,
275,,,,,,
276,,,,,,
277,,,,,,
278,,,,,,
